,Coluna1,Coluna2
0,-5.021915648667548,9.387167514408894
1,-7.0790416859658585,6.99368551284272
2,-6.637407860023841,-4.573941910464499
3,9.604464965308745,2.3120534945341955
4,-10.446450536324724,-4.625796586149801
5,-1.3400069580108291,3.457373517049455
6,-6.887305166225654,-8.21490793201968
7,3.589223285215625,-4.66753436513595
8,8.284301494258543,1.5679252231729366
9,-7.190587621515261,-3.4960375021590107
10,-7.637256230811241,-7.254241240884564
11,-6.306612945145374,-2.976297716724849
12,-9.744880024615108,2.431294826998226
13,4.45825978706552,-5.78555408365964
14,-8.293337380899148,-9.106540489687603
15,7.868138008174125,7.42743880125234
16,8.731910572179576,5.949033857774025
17,-7.022773096145173,6.375797026873899
18,-6.813685651299496,-6.57766787111561
19,-3.1605054933208026,2.157828967966533
20,-9.540821775408077,6.557714825488748
21,-8.133733872640784,-7.974445273313424
22,-6.699579301947633,7.621592499199342
23,-6.259426145488948,8.100053815259795
24,5.878253273803954,8.001363489767515
25,-9.447416322633579,5.94570272393427
26,8.226431023505178,5.575515959658725
27,-8.558464030660435,4.358618289801425
28,-3.0879346816095445,1.8007028748853298
29,-4.699327863874202,-1.8821775611034766
30,-1.7369990224204408,3.443829417312839
31,8.06936613549604,8.773665264121224
32,6.575809431924078,8.443572459874156
33,4.7515104324442845,8.040982297207632
34,-9.409975191935693,3.4840926426551784
35,-8.474364967021632,-1.650995391862625
36,-3.8373297062917544,3.8873176999146866
37,9.30056827614415,0.7661090563626666
38,7.556998837187274,6.8864439494783625
39,5.730666953566553,9.178259518529135
40,-8.051630250236785,1.9091733200732521
41,4.3195484688918135,-4.1107886086549295
42,-1.0967988093294934,4.647226961080894
43,-6.167210092807757,8.771292672769789
44,-7.937905277765558,-5.989919511635961
45,-5.095354645658773,7.2803428254079465
46,7.645908798256984,0.8770745036667639
47,-8.784276658277262,-8.096107108541952
48,-9.130560852954963,-10.537995565350823
49,8.851754106272548,1.1290632552179536
50,-1.9657639185768914,5.234464511450407
51,-7.996802813448767,-6.684552433683811
52,-7.487739145048514,-8.066763698099757
53,3.6805068016858344,-3.0234762351748685
54,-1.995229322734943,5.502309374323302
55,-9.828713751979107,-8.846143852954064
56,-3.4521150855934772,3.961236124786915
57,-1.5949378833459555,4.1330487475690765
58,4.824750310226868,7.502681040708988
59,-1.201190330421097,2.7273617904771403
60,-5.491359767820091,7.471269992891727
61,5.546749976308918,-3.9278723994271214
62,-7.28431106599132,4.157313532905876
63,-5.67856791941142,-7.605098519935852
64,3.2285624073382357,6.57356096852007
65,-6.313422629939267,6.085449746633427
66,-7.132292597186354,-4.022967302286994
67,5.120754405347339,10.300423056180753
68,-1.3788948288258804,4.333377165095884
69,-1.4686444212810534,6.506745005322004
70,-4.598059593839922,7.585705755388565
71,-2.2218653369676096,6.361367943852196
72,6.782004469955553,7.671882806315846
73,-7.8873493725619905,-7.431516812511353
74,-7.34824386649704,-0.4003931060086505
75,-3.127186319844307,2.8329679423402325
76,-5.922689219746209,6.8518480531519526
77,-2.7239208567865703,1.7877481329948557
78,8.868054956250072,6.2556592591316855
79,-9.570889220598033,4.215339754003457
80,-6.035298731037093,-6.210809590197898
81,-7.923000272640041,4.095832843699689
82,-1.9696766794665796,1.9716521047360227
83,-7.392349395275944,-9.070347786058427
84,-1.8461296778558682,4.304743996314016
85,4.232037526414385,5.764876081370929
86,-3.8919516448911704,2.4849982732379257
87,8.98119047854141,0.15123811703971424
88,-5.587937284978983,-6.304460779208516
89,9.289437420250263,1.767020517490543
90,-1.359389585992692,4.054240022349643
91,6.128239628684023,9.040489250346983
92,7.84405232731116,7.273692047663099
93,-8.620961425840393,-1.3721584591811442
94,-1.508916625656354,3.191918421255397
95,8.130762063484472,6.54295806311317
96,-2.279304357612624,1.7975828061660402
97,-3.334578425428772,-0.6379571458041049
98,-7.237045507865164,-0.4740994764373989
99,5.681897311230754,8.1299815184576
100,6.662266489362138,10.752057108328994
101,-9.151994459721287,2.979754529667719
102,-9.313369261505304,2.2052488538983415
103,-2.838928040984692,3.114420428781094
104,8.971538159398829,-1.0901012135834112
105,-9.1486583769727,2.608563164001277
106,-3.31028117177262,3.515934284680113
107,-2.444257301122378,3.593661593894092
108,-5.371073070369658,-7.9563583253737535
109,-9.505375947716452,-4.63402668837209
110,-0.5381421977128555,4.815390406779989
111,-3.043454191127976,2.008079774166791
112,-8.299728777679404,-8.81214460959219
113,-3.1101847627634958,1.1316191870733685
114,6.480949226662548,0.4256072357913737
115,-1.9257784119521415,4.43910441553652
116,-2.8228652974566932,-0.725666530706417
117,0.5311398230212139,2.510128945952069
118,-3.014883726562016,0.8267866198034481
119,-4.9812461517832745,-3.5277831228053222
120,-0.29341572682546446,3.8985650242289673
121,4.613400987157429,5.9047483479282405
122,-10.510485295220258,5.532955983956272
123,7.052527772556145,7.585498889374343
124,-8.173607831765878,-4.205896151578157
125,7.716126338853808,9.512833950374757
126,-4.5431264473879835,3.274472335206826
127,-6.557659324081427,-3.3551123434577645
128,-6.809234358338118,-5.096644633752886
129,-8.946884694528922,3.924215041423888
130,6.048820171902134,9.630151471098152
131,5.715738102649882,9.650722950549774
132,-7.561604424480903,6.6798283382214025
133,-8.225052288640015,-6.803121285942319
134,3.1287147820241206,-3.7019950758875506
135,-9.036288812441397,4.418217911046052
136,-1.6158909127701304,4.180175626329556
137,-9.755043062571307,-3.7515183684892004
138,-1.2786685015548842,1.1518498050837611
139,-1.0294911933332598,4.879568695492545
140,7.7140067914389805,7.888303327010469
141,0.4806476062552041,1.1468321796320038
142,-6.019853472207694,8.499903570686653
143,-6.3416356324436,6.964380185318669
144,-5.439082961584981,7.09023694233641
145,3.783953612086209,-3.4298738318710247
146,-7.916337840188565,-7.152346680943744
147,-8.4567450937803,0.3438906680178837
148,-6.124779493718779,-2.6252511374073793
149,7.777575519869666,6.734616432352386
150,10.334361605649816,-0.33277902741944987
151,-7.294334357855815,8.279777349855966
152,-7.818617026839752,7.0115269241435785
153,5.614983885609659,8.546458544046658
154,-1.6473935891242428,4.22719576669617
155,3.0370184387261654,-5.941267819083971
156,-1.0572406256528906,4.826772072490221
157,-8.630620334313644,-7.13940563765234
